product_type,product_name,sales_volume,price,sale_time,date,platform,brand,reviews,rating,is_promo
Thực phẩm,Optional mission-critical hierarchy,3627.0,359.93,Tháng 5,2024-02-22,Lazada,SK-II,257,5.0,0
Thực phẩm,Advanced disintermediate intranet,2404.0,239.32,Tháng 1,2023-03-23,Lazada,Cosrx,155,1.5,0
Thực phẩm,Multi-channeled bifurcated middleware,3266.0,333.39,Tháng 8,2023-04-28,Lazada,Chanel,94,4.2,0
Thực phẩm,Customer-focused bi-directional throughput,3935.0,486.45,Tháng 9,2024-04-29,Lazada,Tatcha,994,4.7,0
Thực phẩm,Extended bi-directional data-warehouse,2670.0,425.31,Tháng 5,2022-07-07,Lazada,Bioré,393,4.6,0
Thực phẩm,Up-sized mobile strategy,4042.0,208.43,Tháng 6,2023-07-19,Shopee,Clarins,376,2.2,1
Thực phẩm,Optimized 5thgeneration framework,2238.0,417.58,Tháng 11,2024-08-06,Lazada,Nivea Men,34,2.1,0
Thực phẩm,Profit-focused responsive access,4597.0,176.07,Tháng 4,2022-09-26,Shopee,The Ordinary,13,4.7,1
Thực phẩm,Grass-roots empowering throughput,3246.0,334.05,Tháng 3,2021-12-01,Lazada,Smashbox,94,1.3,0
Thực phẩm,Synergistic analyzing knowledgebase,4428.0,317.47,Tháng 7,2022-10-24,Shopee,Dr. Jart+,710,2.1,0
Thực phẩm,Horizontal reciprocal approach,2786.0,191.11,Tháng 5,2022-01-19,Lazada,Fa,674,2.0,0
Thực phẩm,Reactive multimedia infrastructure,2610.0,87.49,Tháng 6,2022-11-05,Lazada,Neutrogena,596,2.8,1
Thực phẩm,Customer-focused discrete database,2059.0,446.61,Tháng 11,2024-08-17,Lazada,Aveda,370,3.4,0
Thực phẩm,Customer-focused system-worthy success,4884.0,291.95,Tháng 1,2023-12-29,Shopee,Huggies,737,3.1,0
Thực phẩm,Multi-lateral directional service-desk,3972.0,388.65,Tháng 12,2024-01-17,Shopee,The Inkey List,27,3.4,0
Thực phẩm,Phased eco-centric challenge,4462.0,228.54,Tháng 3,2022-09-29,Shopee,The Body Shop Tea Tree,879,3.5,0
Thực phẩm,De-engineered asynchronous approach,3194.0,328.59,Tháng 12,2023-11-21,Shopee,Kraft,12,1.0,0
Thực phẩm,Cross-platform directional migration,1961.0,485.04,Tháng 4,2022-02-25,Lazada,L'Oreal Elvive,1,1.5,0
Thực phẩm,Profound stable orchestration,3765.0,344.93,Tháng 3,2023-06-02,Shopee,Farsali,954,3.7,0
Thực phẩm,Progressive 24hour policy,4320.0,186.39,Tháng 12,2022-12-06,Lazada,Nivea,563,3.1,1
Thực phẩm,Progressive 5thgeneration attitude,4784.0,394.35,Tháng 5,2023-03-21,Lazada,Althea,906,3.7,0
Thực phẩm,Object-based 4thgeneration application,2278.0,399.15,Tháng 9,2021-12-15,Shopee,Laneige,426,2.1,0
Thực phẩm,Re-engineered neutral application,4568.0,211.82,Tháng 4,2024-05-13,Shopee,Biore,136,4.8,1
Thực phẩm,Future-proofed asymmetric model,2423.0,164.48,Tháng 1,2023-11-14,Lazada,L'Oreal Elvive,413,4.0,1
Thực phẩm,Visionary global knowledgebase,3221.0,423.54,Tháng 11,2022-07-28,Lazada,Too Faced,72,2.6,0
Thực phẩm,Progressive 24hour approach,4793.0,118.77,Tháng 7,2023-02-08,Lazada,Dr. Jart+,897,4.2,1
Thực phẩm,Ameliorated reciprocal time-frame,753.0,10.08,Tháng 8,2023-08-08,Lazada,Clinique for Men,870,3.0,1
Thực phẩm,User-centric 24/7 success,1363.0,204.99,Tháng 5,2024-05-01,Shopee,Biore,374,4.6,0
Thực phẩm,Total neutral database,2104.0,34.81,Tháng 1,2022-10-04,Lazada,Neutrogena,795,1.6,1
Thực phẩm,Re-engineered tangible model,3378.0,67.0,Tháng 3,2023-11-14,Lazada,Kiehl's,110,1.8,1
Thực phẩm,Organic actuating Local Area Network,4045.0,33.28,Tháng 4,2024-05-11,Shopee,Vichy,743,3.3,1
Thực phẩm,Fully-configurable transitional knowledgebase,2826.0,92.01,Tháng 2,2023-08-30,Shopee,Laneige,668,1.1,1
Thực phẩm,Intuitive 6thgeneration core,4552.0,459.33,Tháng 7,2023-02-10,Shopee,Jojoba Oil,841,3.4,0
Thực phẩm,Team-oriented upward-trending firmware,1887.0,327.15,Tháng 2,2024-10-21,Shopee,Clinique for Men,929,3.2,0
Thực phẩm,Open-source clear-thinking emulation,1162.0,212.29,Tháng 10,2023-12-13,Shopee,Urban Decay,75,4.9,0
Thực phẩm,Programmable reciprocal budgetary management,1497.0,170.77,Tháng 8,2024-01-26,Lazada,Zara,856,3.1,0
Thực phẩm,Secured background alliance,2743.0,278.31,Tháng 10,2023-03-20,Lazada,SkinCeuticals,282,2.8,0
Thực phẩm,Proactive bandwidth-monitored function,4337.0,25.61,Tháng 9,2024-09-02,Shopee,Revlon Colorstay,64,1.1,1
Thực phẩm,User-centric solution-oriented structure,394.0,377.34,Tháng 9,2023-02-26,Lazada,Neutrogena,835,2.0,0
Thực phẩm,Proactive non-volatile complexity,4061.0,237.07,Tháng 11,2023-12-11,Shopee,The Body Shop Tea Tree,151,1.2,0
Thực phẩm,Streamlined global customer loyalty,1229.0,251.42,Tháng 1,2022-06-19,Lazada,Neutrogena,815,4.2,0
Thực phẩm,Intuitive fresh-thinking focus group,2501.0,242.19,Tháng 1,2022-12-27,Lazada,Althea,427,4.6,0
Thực phẩm,Expanded high-level application,3512.0,37.82,Tháng 3,2021-12-09,Lazada,Innisfree,900,2.8,1
Thực phẩm,Vision-oriented dedicated attitude,3907.0,414.38,Tháng 3,2022-10-08,Shopee,Cosrx,247,3.4,0
Thực phẩm,Public-key dynamic middleware,950.0,404.77,Tháng 11,2023-04-05,Shopee,Revlon,531,4.2,0
Thực phẩm,Business-focused 3rdgeneration help-desk,3490.0,227.8,Tháng 7,2022-01-10,Shopee,The Body Shop,856,3.2,0
Thực phẩm,Realigned well-modulated architecture,2704.0,318.14,Tháng 8,2022-10-02,Lazada,Mason Jar,516,1.2,0
Thực phẩm,Persistent zero tolerance focus group,823.0,209.93,Tháng 11,2024-09-15,Lazada,Dell,216,4.5,0
Thực phẩm,Universal 24/7 knowledgebase,1631.0,199.33,Tháng 2,2024-06-15,Shopee,Anastasia Beverly Hills,813,3.7,0
Thực phẩm,Exclusive heuristic hardware,1242.0,195.54,Tháng 6,2021-12-28,Lazada,MAC Cosmetics,345,4.1,0
Thực phẩm,Pre-emptive optimizing archive,1274.0,191.09,Tháng 9,2023-09-24,Lazada,Neutrogena,968,1.8,0
Thực phẩm,Multi-channeled modular adapter,4113.0,203.79,Tháng 5,2022-12-24,Shopee,Paula's Choice,346,4.7,1
Thực phẩm,Distributed static knowledgebase,1866.0,255.27,Tháng 10,2022-02-14,Lazada,Yves Rocher,468,4.9,0
Thực phẩm,Mandatory eco-centric product,1360.0,162.45,Tháng 6,2023-01-09,Lazada,Shu Uemura,178,1.2,1
Thực phẩm,Diverse encompassing projection,3631.0,103.59,Tháng 2,2022-04-21,Lazada,TIGI,619,4.2,1
Thực phẩm,Ameliorated grid-enabled process improvement,2367.0,480.59,Tháng 11,2022-02-21,Lazada,Neutrogena,410,3.2,0
Thực phẩm,Object-based actuating function,1225.0,442.54,Tháng 10,2023-02-03,Shopee,Garnier,106,4.4,0
Thực phẩm,Customizable heuristic portal,2571.0,176.87,Tháng 7,2022-03-20,Shopee,Zara,982,2.8,0
Thực phẩm,Polarized 24hour hub,1444.0,291.99,Tháng 4,2022-05-11,Lazada,Almay,614,4.9,0
Thực phẩm,Robust context-sensitive open system,1038.0,374.57,Tháng 5,2022-09-26,Lazada,Wella,466,1.2,0
Thực phẩm,Upgradable multi-tasking methodology,387.0,91.49,Tháng 4,2023-09-04,Lazada,Mason Jar,226,4.0,1
Thực phẩm,Cloned 4thgeneration framework,3197.0,186.89,Tháng 6,2022-02-18,Lazada,Muji,501,1.1,0
Thực phẩm,Ameliorated modular methodology,2619.0,417.24,Tháng 5,2021-12-12,Lazada,Tarte Cosmetics,497,2.0,0
Thực phẩm,Re-engineered attitude-oriented paradigm,1601.0,237.62,Tháng 6,2022-12-29,Shopee,SkinCeuticals,935,3.6,0
Thực phẩm,Operative national Internet solution,239.0,102.25,Tháng 11,2024-07-29,Lazada,Zalora,620,1.9,1
Thực phẩm,Team-oriented methodical infrastructure,1840.0,434.33,Tháng 9,2024-02-24,Shopee,L'Oréal,862,4.3,0
Thực phẩm,Horizontal asymmetric complexity,4396.0,54.48,Tháng 12,2024-02-15,Shopee,Almay,599,3.1,1
Thực phẩm,Extended tertiary circuit,214.0,239.55,Tháng 1,2023-08-19,Shopee,Pampers,213,1.9,0
Thực phẩm,Cross-platform local installation,4492.0,473.38,Tháng 7,2024-04-09,Lazada,Sally Hansen,480,4.0,0
Thực phẩm,Virtual discrete alliance,2471.0,91.05,Tháng 4,2024-04-02,Shopee,Dove Body Wash,194,3.3,1
Thực phẩm,Robust mission-critical contingency,2956.0,93.88,Tháng 6,2021-12-15,Lazada,Dove Men+Care,516,1.5,1
Thực phẩm,Extended demand-driven definition,4026.0,344.7,Tháng 1,2023-05-22,Shopee,H&M,59,3.5,0
Thực phẩm,Networked regional database,3037.0,212.92,Tháng 8,2022-11-10,Shopee,Olay,557,1.4,0
Thực phẩm chức năng,Vision-oriented intermediate Local Area Network,1064.0,59.94,Tháng 4,2024-06-07,Lazada,Shiseido,525,2.1,1
Thực phẩm chức năng,Operative stable standardization,3799.0,311.75,Tháng 3,2023-04-11,Lazada,Dove Body Wash,314,3.0,0
Thực phẩm chức năng,Focused static system engine,42.0,146.3,Tháng 5,2024-03-23,Lazada,Cosrx,895,4.2,1
Thực phẩm chức năng,Optional explicit archive,3484.0,395.09,Tháng 11,2023-01-17,Lazada,Dell,646,4.5,0
Thực phẩm chức năng,User-friendly scalable info-mediaries,1608.0,253.4,Tháng 4,2022-10-28,Shopee,Colgate,25,3.0,0
Thực phẩm chức năng,Front-line cohesive paradigm,3806.0,378.7,Tháng 1,2022-05-25,Lazada,SkinCeuticals,792,3.6,0
Thực phẩm chức năng,De-engineered multimedia concept,262.0,388.72,Tháng 9,2022-04-28,Lazada,Hada Labo,978,1.8,0
Thực phẩm chức năng,Function-based hybrid framework,3018.0,169.41,Tháng 11,2024-08-04,Shopee,Dior,238,4.3,0
Thực phẩm chức năng,Re-engineered impactful paradigm,588.0,138.72,Tháng 12,2023-07-18,Shopee,Bioré,815,3.4,1
Thực phẩm chức năng,Cross-platform homogeneous orchestration,4064.0,96.61,Tháng 5,2023-08-29,Shopee,Huggies,976,3.4,1
Thực phẩm chức năng,Re-engineered cohesive artificial intelligence,4083.0,441.21,Tháng 2,2023-06-13,Lazada,Pond's,757,3.7,0
Thực phẩm chức năng,Right-sized multi-tasking challenge,1069.0,169.63,Tháng 5,2022-11-27,Shopee,Chanel,517,4.7,0
Thực phẩm chức năng,Realigned needs-based emulation,3355.0,229.75,Tháng 1,2023-05-27,Lazada,Revlon Colorstay,379,1.4,0
Thực phẩm chức năng,Sharable radical matrix,2660.0,451.6,Tháng 6,2023-08-23,Shopee,Dove Body Wash,986,2.6,0
Thực phẩm chức năng,Front-line mission-critical installation,340.0,388.63,Tháng 11,2022-04-23,Lazada,Too Faced,689,3.8,0
Thực phẩm chức năng,Networked responsive architecture,4857.0,181.53,Tháng 2,2024-06-05,Lazada,Dove Body Wash,93,4.6,1
Thực phẩm chức năng,Proactive hybrid matrices,4321.0,202.08,Tháng 7,2023-05-31,Shopee,Head & Shoulders,177,2.1,1
Thực phẩm chức năng,Organic homogeneous attitude,3479.0,254.13,Tháng 3,2024-05-07,Lazada,Revlon,90,2.8,0
Thực phẩm chức năng,Profound bi-directional contingency,2637.0,134.22,Tháng 3,2023-02-28,Shopee,Neutrogena,358,4.7,1
Thực phẩm chức năng,Decentralized fresh-thinking toolset,2991.0,110.26,Tháng 7,2022-01-14,Shopee,SK-II,769,4.0,1
Thực phẩm chức năng,Enterprise-wide heuristic help-desk,2490.0,344.93,Tháng 11,2023-10-07,Lazada,Neutrogena,870,4.8,0
Thực phẩm chức năng,Persevering hybrid matrices,2588.0,196.23,Tháng 12,2022-08-08,Shopee,Axe,2,3.5,0
Thực phẩm chức năng,Multi-lateral 6thgeneration approach,3250.0,102.56,Tháng 3,2024-04-29,Lazada,Kose,273,2.1,1
Thực phẩm chức năng,Managed cohesive firmware,3849.0,453.87,Tháng 3,2022-09-04,Lazada,CeraVe,700,4.8,0
Thực phẩm chức năng,Managed motivating ability,2550.0,344.29,Tháng 2,2024-06-10,Shopee,Missha,185,1.6,0
Thực phẩm chức năng,Assimilated tertiary algorithm,781.0,273.7,Tháng 4,2023-03-01,Shopee,Fa,119,2.1,0
Thực phẩm chức năng,Customizable upward-trending artificial intelligence,1995.0,305.86,Tháng 3,2022-06-09,Lazada,Nivea,72,4.3,0
Thực phẩm chức năng,Public-key uniform open architecture,3491.0,38.33,Tháng 11,2022-10-29,Shopee,Kiehl's,928,5.0,1
Thực phẩm chức năng,Re-contextualized responsive approach,1345.0,172.7,Tháng 10,2023-09-01,Shopee,The Ordinary,134,4.6,0
Thực phẩm chức năng,Operative explicit project,2544.0,484.68,Tháng 6,2023-07-14,Shopee,L'Oréal Professionnel,268,1.2,0
Thực phẩm chức năng,Configurable object-oriented portal,3150.0,463.14,Tháng 2,2024-03-17,Shopee,The Ordinary,939,2.4,0
Thực phẩm chức năng,Adaptive fault-tolerant definition,2692.0,257.01,Tháng 7,2022-01-22,Lazada,Almay,339,1.3,0
Thực phẩm chức năng,Seamless didactic implementation,2323.0,202.28,Tháng 2,2024-08-25,Shopee,Chanel,819,3.7,0
Thực phẩm chức năng,Ameliorated logistical process improvement,2352.0,357.55,Tháng 11,2022-07-11,Shopee,Glade,44,2.1,0
Thực phẩm chức năng,Devolved bandwidth-monitored artificial intelligence,1920.0,179.78,Tháng 4,2022-04-06,Lazada,Kiehl's,72,4.7,0
Thực phẩm chức năng,Open-architected eco-centric concept,4519.0,90.52,Tháng 8,2022-06-22,Shopee,The Body Shop,674,2.5,1
Thực phẩm chức năng,Function-based bi-directional encryption,3827.0,227.03,Tháng 3,2022-12-31,Shopee,Tatcha,784,3.5,0
Thực phẩm chức năng,Compatible leadingedge forecast,2007.0,422.59,Tháng 7,2023-11-19,Lazada,Maybelline,655,1.2,0
Thực phẩm chức năng,Synergistic actuating application,1694.0,377.1,Tháng 9,2023-08-19,Lazada,Aveeno,677,2.9,0
Thực phẩm chức năng,Cloned 3rdgeneration knowledge user,4808.0,192.84,Tháng 3,2022-12-29,Shopee,Avène,995,3.7,1
Thực phẩm chức năng,Compatible regional knowledge user,2925.0,178.1,Tháng 8,2023-12-22,Lazada,Pond's,422,1.1,0
Thực phẩm chức năng,Extended bandwidth-monitored core,752.0,124.23,Tháng 12,2022-01-19,Shopee,Clarins,467,1.1,1
Thực phẩm chức năng,Monitored interactive archive,2655.0,309.78,Tháng 2,2023-09-23,Lazada,Jojoba Oil,828,1.8,0
Thực phẩm chức năng,Object-based clear-thinking monitoring,3329.0,288.95,Tháng 12,2022-01-17,Lazada,Drunk Elephant,387,3.1,0
Thực phẩm chức năng,Open-architected 6thgeneration artificial intelligence,239.0,293.18,Tháng 6,2022-08-07,Lazada,Neutrogena,731,3.1,0
Thực phẩm chức năng,Phased mission-critical alliance,28.0,212.65,Tháng 11,2023-01-07,Lazada,Urban Decay,543,1.3,0
Thực phẩm chức năng,Ameliorated heuristic budgetary management,1718.0,473.41,Tháng 9,2021-11-24,Shopee,Uniqlo,102,2.1,0
Thực phẩm chức năng,Multi-layered client-driven archive,675.0,249.83,Tháng 6,2022-09-12,Shopee,H&M,228,3.0,0
Thực phẩm chức năng,Multi-lateral radical instruction set,2600.0,319.95,Tháng 8,2023-11-14,Lazada,Revlon,994,1.7,0
Thực phẩm chức năng,Mandatory 3rdgeneration hierarchy,845.0,97.26,Tháng 1,2024-09-20,Shopee,Urban Decay,456,1.2,1
Thực phẩm chức năng,Inverse interactive website,3022.0,145.87,Tháng 9,2024-10-07,Lazada,Olay,221,2.6,1
Thực phẩm chức năng,Multi-layered fault-tolerant website,3621.0,275.73,Tháng 4,2021-12-27,Shopee,Adidas,841,3.6,0
Thực phẩm chức năng,Persistent well-modulated time-frame,2811.0,253.58,Tháng 4,2024-10-08,Shopee,CeraVe,5,2.8,0
Thực phẩm chức năng,Fundamental static neural-net,1253.0,487.69,Tháng 5,2022-05-05,Shopee,Chanel,994,4.4,0
Thực phẩm chức năng,Phased intermediate encryption,3194.0,465.76,Tháng 10,2024-03-14,Shopee,Laneige,752,2.1,0
Thực phẩm chức năng,Fully-configurable real-time moratorium,3183.0,155.81,Tháng 9,2022-08-29,Shopee,Himalaya,369,3.7,1
Thực phẩm chức năng,Function-based discrete open system,1117.0,250.98,Tháng 10,2024-06-20,Lazada,Cosrx,687,1.8,0
Thực phẩm chức năng,Cross-group zero tolerance strategy,127.0,332.85,Tháng 12,2023-01-07,Lazada,Essie,124,4.6,0
Thực phẩm chức năng,De-engineered tertiary implementation,4226.0,86.17,Tháng 2,2022-08-13,Lazada,The Ordinary,535,2.3,1
Thực phẩm chức năng,Versatile zero administration forecast,4017.0,300.87,Tháng 7,2024-06-12,Lazada,Urban Decay,505,3.1,0
Thực phẩm chức năng,Switchable even-keeled attitude,3830.0,48.23,Tháng 8,2023-06-28,Shopee,Cosrx,430,3.0,1
Thực phẩm chức năng,Synergized web-enabled infrastructure,4574.0,323.66,Tháng 1,2024-02-27,Shopee,Simple,530,1.7,0
Thực phẩm chức năng,Synchronized 3rdgeneration encoding,3912.0,57.46,Tháng 3,2024-09-18,Lazada,Kiehl's,709,3.3,1
Thực phẩm chức năng,Integrated holistic database,4699.0,218.21,Tháng 6,2021-12-31,Shopee,Olay Regenerist,839,5.0,1
Thực phẩm chức năng,Pre-emptive client-server system engine,2929.0,200.88,Tháng 1,2023-04-07,Shopee,Dior,382,4.9,0
Thực phẩm chức năng,Cloned human-resource productivity,4955.0,371.52,Tháng 11,2022-10-18,Lazada,Smashbox,80,3.4,0
Thực phẩm chức năng,Distributed discrete website,2634.0,486.01,Tháng 11,2024-04-29,Shopee,NARS,847,3.1,0
Thực phẩm chức năng,Streamlined discrete hub,4777.0,305.6,Tháng 1,2022-06-10,Lazada,SNAILWHITE,777,1.4,0
Thực phẩm chức năng,Innovative next generation array,4658.0,98.08,Tháng 6,2022-11-14,Shopee,Laneige,727,4.1,1
Thực phẩm chức năng,Devolved neutral orchestration,1590.0,229.57,Tháng 8,2021-11-19,Shopee,Uniqlo,940,4.3,0
Thực phẩm chức năng,Enhanced mobile Graphic Interface,273.0,293.56,Tháng 6,2022-09-14,Shopee,Pampers,156,4.4,0
Thực phẩm chức năng,Reduced system-worthy analyzer,2207.0,10.75,Tháng 6,2023-02-18,Shopee,Vichy,1000,1.9,1
Thực phẩm chức năng,Front-line real-time throughput,157.0,415.08,Tháng 1,2022-04-21,Shopee,Olay,628,4.5,0
Thực phẩm chức năng,Cross-platform value-added throughput,3459.0,17.33,Tháng 4,2023-10-31,Lazada,Olay Regenerist,727,1.1,1
Thực phẩm chức năng,Self-enabling intangible encoding,4706.0,298.79,Tháng 6,2024-10-03,Shopee,Anastasia Beverly Hills,5,3.3,0
Thực phẩm chức năng,Synergistic incremental success,3972.0,221.57,Tháng 5,2023-12-18,Shopee,Nivea,605,4.5,1
Thực phẩm chức năng,Enhanced object-oriented approach,2966.0,127.67,Tháng 6,2024-03-05,Shopee,Uniqlo,403,3.2,1
Thực phẩm chức năng,Multi-layered hybrid paradigm,3010.0,222.76,Tháng 6,2022-03-26,Lazada,Pond's,352,3.3,0
Thực phẩm chức năng,Networked full-range complexity,1027.0,466.69,Tháng 4,2023-02-03,Lazada,Dove Body Wash,815,4.6,0
Thực phẩm chức năng,Organized object-oriented encoding,2171.0,456.43,Tháng 7,2022-05-15,Shopee,Colgate,269,2.9,0
Thực phẩm chức năng,Balanced impactful data-warehouse,3412.0,75.16,Tháng 6,2022-09-21,Lazada,Pond's,631,2.4,1
Thực phẩm chức năng,User-friendly holistic software,1875.0,217.22,Tháng 3,2022-08-02,Shopee,Dior,391,1.5,0
Thực phẩm chức năng,Decentralized context-sensitive pricing structure,4391.0,467.42,Tháng 9,2021-12-06,Lazada,Head & Shoulders,279,3.0,0
Thực phẩm chức năng,Seamless executive application,1677.0,75.88,Tháng 1,2023-11-27,Shopee,Biore,550,4.0,1
Thực phẩm chức năng,Horizontal maximized project,4302.0,490.34,Tháng 9,2023-01-13,Shopee,Sony,257,2.7,0
Thực phẩm chức năng,Down-sized national functionalities,3399.0,375.61,Tháng 6,2023-01-21,Shopee,Too Faced,287,2.8,0
Thực phẩm chức năng,Cross-group solution-oriented secured line,3066.0,400.55,Tháng 5,2024-05-22,Shopee,Pond's,310,2.2,0
Thực phẩm chức năng,Multi-channeled human-resource methodology,3469.0,38.36,Tháng 11,2024-03-30,Shopee,Shiseido,846,4.0,1
Thực phẩm chức năng,Visionary optimal hardware,1469.0,121.55,Tháng 1,2022-10-24,Lazada,Burt's Bees,387,2.7,1
Thực phẩm chức năng,Extended neutral challenge,3550.0,360.03,Tháng 7,2022-06-10,Shopee,Anastasia Beverly Hills,415,2.5,0
Thực phẩm chức năng,Up-sized client-server open system,3350.0,127.2,Tháng 10,2022-10-20,Shopee,Laneige,770,2.2,1
Thực phẩm chức năng,Networked dynamic frame,883.0,484.09,Tháng 3,2024-01-01,Shopee,Pond's,289,1.8,0
Thực phẩm chức năng,Ergonomic 24/7 framework,3089.0,438.26,Tháng 9,2023-04-22,Shopee,Sally Hansen,431,4.7,0
Thực phẩm chức năng,Team-oriented discrete middleware,2273.0,161.73,Tháng 12,2024-04-11,Shopee,Huda Beauty,834,4.9,0
Thực phẩm chức năng,Right-sized directional benchmark,784.0,330.23,Tháng 6,2021-12-23,Shopee,Laneige,456,2.5,0
Thực phẩm chức năng,Business-focused incremental process improvement,3314.0,74.37,Tháng 7,2022-10-26,Shopee,Urban Decay,152,3.4,1
Thực phẩm chức năng,Configurable multimedia hub,331.0,341.84,Tháng 10,2022-07-12,Shopee,Shu Uemura,492,3.0,0
Thực phẩm chức năng,Proactive transitional circuit,4465.0,45.03,Tháng 11,2024-08-29,Lazada,Paula's Choice,123,2.8,1
Thực phẩm chức năng,Ameliorated homogeneous product,2230.0,292.35,Tháng 4,2024-10-26,Shopee,L'Oreal Paris,746,2.4,0
Thực phẩm chức năng,Extended neutral analyzer,999.0,167.58,Tháng 11,2024-08-02,Shopee,Aveeno,790,3.5,0
Thực phẩm chức năng,Robust fault-tolerant forecast,379.0,255.24,Tháng 8,2024-08-02,Shopee,TIGI,298,1.4,0
Thực phẩm chức năng,Front-line discrete infrastructure,4492.0,380.58,Tháng 5,2023-01-11,Shopee,TRESemmé,721,3.8,0
Thực phẩm chức năng,Total next generation neural-net,4471.0,364.74,Tháng 11,2024-01-07,Lazada,Yves Saint Laurent,840,3.5,0
Thực phẩm chức năng,Down-sized cohesive ability,854.0,166.39,Tháng 3,2024-09-25,Lazada,Maybelline,527,2.2,0
Thực phẩm chức năng,Horizontal modular intranet,4078.0,326.25,Tháng 6,2024-01-04,Shopee,Olay Regenerist,23,4.4,0
Thực phẩm chức năng,Optional scalable strategy,267.0,261.69,Tháng 8,2024-03-30,Shopee,Hada Labo,618,3.5,0
Thực phẩm chức năng,Streamlined directional complexity,2226.0,485.7,Tháng 8,2022-03-08,Shopee,Kose,654,2.0,0
Thực phẩm chức năng giảm cân,Team-oriented transitional focus group,2534.0,102.88,Tháng 9,2024-05-19,Shopee,CeraVe,178,2.6,1
Thực phẩm chức năng giảm cân,Public-key content-based matrix,2866.0,147.92,Tháng 9,2023-05-27,Lazada,Apple,722,1.9,0
Thực phẩm chức năng giảm cân,Reverse-engineered discrete structure,1497.0,191.99,Tháng 3,2022-12-09,Lazada,Garnier,982,2.3,0
Thực phẩm chức năng giảm cân,Team-oriented local initiative,831.0,321.14,Tháng 4,2022-01-04,Lazada,Burt's Bees,775,2.3,0
Thực phẩm chức năng giảm cân,Managed bandwidth-monitored toolset,2531.0,38.2,Tháng 10,2023-06-03,Lazada,Pond's,438,4.0,1
Thực phẩm chức năng giảm cân,Inverse encompassing service-desk,4083.0,288.19,Tháng 3,2022-12-10,Shopee,Dior,453,2.1,0
Thực phẩm chức năng giảm cân,Automated foreground task-force,1056.0,304.88,Tháng 10,2022-11-10,Shopee,Maybelline,885,2.5,0
Thực phẩm chức năng giảm cân,Sharable user-facing definition,897.0,229.33,Tháng 10,2023-09-20,Lazada,Too Faced,995,2.0,0
Thực phẩm chức năng giảm cân,Right-sized 3rdgeneration utilization,4026.0,202.62,Tháng 6,2021-12-18,Shopee,Dell,814,2.1,1
Thực phẩm chức năng giảm cân,Automated upward-trending data-warehouse,4359.0,257.22,Tháng 10,2023-02-27,Shopee,Lancôme,391,4.0,0
Thực phẩm chức năng giảm cân,Enterprise-wide hybrid circuit,4656.0,111.7,Tháng 9,2023-05-27,Shopee,Dior,807,1.6,1
Thực phẩm chức năng giảm cân,Monitored optimal parallelism,4327.0,471.9,Tháng 10,2023-11-27,Lazada,Anastasia Beverly Hills,469,1.6,0
Thực phẩm chức năng giảm cân,Secured composite archive,3268.0,51.64,Tháng 8,2022-02-04,Lazada,H&M,7,2.6,1
Thực phẩm chức năng giảm cân,Face-to-face mobile Local Area Network,627.0,310.06,Tháng 11,2022-02-03,Shopee,Nike,527,1.3,0
Thực phẩm chức năng giảm cân,Centralized empowering benchmark,3848.0,141.06,Tháng 1,2022-01-30,Shopee,Dove Men+Care,463,1.8,1
Thực phẩm chức năng giảm cân,Ameliorated incremental Graphical User Interface,3104.0,102.34,Tháng 4,2023-05-02,Lazada,Paula's Choice,553,2.7,1
Thực phẩm chức năng giảm cân,Upgradable 4thgeneration structure,2936.0,350.96,Tháng 8,2024-01-20,Lazada,LG,776,3.1,0
Thực phẩm chức năng giảm cân,Multi-tiered human-resource portal,3015.0,126.83,Tháng 8,2023-12-07,Lazada,Etude House,637,3.8,1
Thực phẩm chức năng giảm cân,Synchronized cohesive artificial intelligence,3780.0,67.03,Tháng 7,2024-10-04,Lazada,Dior,713,4.3,1
Thực phẩm chức năng giảm cân,Upgradable systematic implementation,3694.0,476.96,Tháng 3,2024-08-08,Lazada,LG,282,2.7,0
Thực phẩm chức năng giảm cân,Persevering dynamic focus group,1965.0,262.79,Tháng 11,2023-10-03,Shopee,Colgate,577,3.4,0
Thực phẩm chức năng giảm cân,Compatible interactive core,2117.0,94.04,Tháng 5,2024-09-19,Shopee,Essie,728,1.8,1
Thực phẩm chức năng giảm cân,Organic incremental array,1107.0,91.57,Tháng 5,2024-09-11,Shopee,Drunk Elephant,179,2.0,1
Thực phẩm chức năng giảm cân,Optimized composite firmware,3824.0,362.27,Tháng 4,2024-01-10,Lazada,Revlon,152,4.4,0
Thực phẩm chức năng giảm cân,Object-based discrete core,2904.0,171.44,Tháng 7,2022-07-30,Lazada,Dove Purely Pampering,729,2.0,0
Thực phẩm chức năng giảm cân,Persistent systemic flexibility,2274.0,39.41,Tháng 7,2022-05-07,Lazada,Farsali,630,1.4,1
Thực phẩm chức năng giảm cân,Secured high-level project,4472.0,377.44,Tháng 7,2022-05-31,Shopee,Wella,851,4.7,0
Thực phẩm chức năng giảm cân,Synergized holistic intranet,1999.0,257.81,Tháng 6,2022-12-18,Shopee,Dove,649,5.0,0
Thực phẩm chức năng giảm cân,Multi-lateral reciprocal benchmark,2893.0,270.56,Tháng 4,2024-05-19,Shopee,SK-II,778,4.0,0
Thực phẩm chức năng giảm cân,Phased incremental strategy,2686.0,371.8,Tháng 9,2022-03-20,Shopee,Drunk Elephant,623,1.3,0
